run_idx,phase,target_pl_w,ts,temp_c,power_w,power_limit_w,gpu_util_percent,mem_util_percent,fan_percent,graphics_clock_mhz,mem_clock_mhz,note
2,run,175,1775284301.883917,66,176.72,175.0,100,34,37,1316,5005,
2,run,175,1775284302.8869038,66,179.948,175.0,100,34,37,1404,5005,
2,run,175,1775284303.8899014,66,170.461,175.0,100,37,38,1392,5005,
2,run,175,1775284304.8931,66,165.044,175.0,100,30,37,1303,5005,
2,run,175,1775284305.8959389,66,172.575,175.0,100,32,37,1316,5005,
2,run,175,1775284306.898907,66,175.143,175.0,100,31,37,1328,5005,
2,run,175,1775284307.9021666,66,174.273,175.0,100,31,37,1303,5005,
2,run,175,1775284308.9051044,66,172.686,175.0,100,34,38,1392,5005,
2,run,175,1775284309.90791,66,159.499,175.0,100,35,38,1392,5005,
2,run,175,1775284310.9109035,66,167.462,175.0,100,33,38,1366,5005,
2,run,175,1775284311.913932,66,170.985,175.0,100,35,38,1354,5005,
2,run,175,1775284312.9180138,66,177.271,175.0,100,32,38,1328,5005,
2,run,175,1775284313.9209154,66,183.236,175.0,100,34,38,1328,5005,
2,run,175,1775284314.9238908,66,180.239,175.0,100,35,38,1392,5005,
2,run,175,1775284315.9269202,66,181.719,175.0,100,35,38,1392,5005,
2,run,175,1775284316.9299104,66,178.498,175.0,100,35,38,1379,5005,
2,run,175,1775284317.933001,66,177.508,175.0,100,34,38,1379,5005,
2,run,175,1775284318.9359422,66,178.885,175.0,100,35,38,1290,5005,
2,run,175,1775284319.979247,66,176.333,175.0,100,35,38,1392,5005,
2,run,175,1775284321.0058813,66,177.889,175.0,100,35,38,1392,5005,
2,run,175,1775284322.0088809,66,180.826,175.0,100,33,38,1404,5005,
2,run,175,1775284323.0118768,66,181.22,175.0,100,36,38,1404,5005,
2,run,175,1775284324.014895,66,170.777,175.0,100,35,38,1379,5005,
2,run,175,1775284325.0178661,66,165.666,175.0,100,32,38,1316,5005,
2,run,175,1775284326.0214348,66,170.473,175.0,100,34,38,1328,5005,
2,run,175,1775284327.0229094,66,169.59,175.0,100,31,38,1303,5005,
2,run,175,1775284328.0259209,66,164.076,175.0,100,32,38,1366,5005,
2,run,175,1775284329.0289128,66,172.478,175.0,100,30,38,1303,5005,
2,run,175,1775284330.0319724,66,112.546,175.0,100,34,39,1354,5005,
2,run,175,1775284331.053942,66,172.396,175.0,100,31,38,1366,5005,
2,run,175,1775284332.0749185,66,178.885,175.0,100,32,38,1392,5005,
2,run,175,1775284333.079429,66,174.244,175.0,100,36,38,1354,5005,
2,run,175,1775284334.0834482,66,176.497,175.0,100,35,38,1341,5005,
2,run,175,1775284335.0859427,66,176.758,175.0,100,32,39,1379,5005,
2,run,175,1775284336.1139052,66,180.239,175.0,100,34,39,1442,5005,
2,run,175,1775284337.116936,66,176.386,175.0,100,34,38,1379,5005,
2,run,175,1775284338.1481526,66,175.752,175.0,100,33,38,1316,5005,
2,run,175,1775284339.1508586,66,179.339,175.0,100,33,39,1341,5005,
2,run,175,1775284340.1561618,66,175.491,175.0,100,32,38,1290,5005,
2,run,175,1775284341.1588962,66,178.111,175.0,100,36,38,1392,5005,
2,run,175,1775284342.1622758,66,177.077,175.0,100,32,39,1366,5005,
2,run,175,1775284343.1656535,66,179.8,175.0,100,35,39,1316,5005,
3,cooldown,200,1775284344.470039,64,71.919,175.0,53,22,39,1721,5508,
3,cooldown,200,1775284345.472933,63,70.172,175.0,1,0,39,1721,5508,
3,cooldown,200,1775284346.476248,63,69.784,175.0,1,0,39,1721,5508,
3,cooldown,200,1775284347.4790847,62,60.891,175.0,0,0,39,1430,5508,
3,cooldown,200,1775284348.4823565,61,60.692,175.0,0,0,38,1430,5508,
3,cooldown,200,1775284349.4850502,61,60.605,175.0,1,0,38,1430,5508,
3,cooldown,200,1775284350.4890146,60,55.167,175.0,1,0,38,1252,5005,
3,cooldown,200,1775284351.49881,60,54.88,175.0,1,0,39,1252,5005,
3,cooldown,200,1775284352.502145,59,18.283,175.0,1,1,39,721,810,
3,cooldown,200,1775284353.5051377,59,16.929,175.0,1,1,39,721,810,
3,cooldown,200,1775284354.5082426,58,21.607,175.0,3,2,39,721,810,
3,cooldown,200,1775284355.5120883,58,16.454,175.0,7,3,38,189,405,
3,cooldown,200,1775284356.5151043,57,15.385,175.0,7,3,38,189,405,
3,cooldown,200,1775284357.5182478,57,17.234,175.0,7,3,38,189,405,
3,cooldown,200,1775284358.5234034,57,16.455,175.0,7,3,38,139,405,
3,cooldown,200,1775284359.5340168,57,17.232,175.0,4,2,38,139,405,
3,cooldown,200,1775284360.5371985,56,16.552,175.0,3,2,38,139,405,
3,cooldown,200,1775284361.5461469,56,16.357,175.0,3,2,38,139,405,
3,cooldown,200,1775284362.552098,56,17.427,175.0,3,2,37,139,405,
3,cooldown,200,1775284363.5551736,55,16.455,175.0,4,2,38,139,405,
3,cooldown,200,1775284364.5642526,55,15.871,175.0,6,3,37,139,405,
3,cooldown,200,1775284365.5704079,55,16.162,175.0,6,3,37,139,405,
3,cooldown,200,1775284366.5761828,54,15.969,175.0,6,3,37,139,405,
3,cooldown,200,1775284367.5821695,54,15.969,175.0,3,2,36,139,405,
3,cooldown,200,1775284368.5880017,54,17.234,175.0,4,2,36,139,405,
3,cooldown,200,1775284369.592119,54,16.065,175.0,3,2,36,139,405,
3,cooldown,200,1775284370.599302,53,16.261,175.0,3,2,35,139,405,
3,cooldown,200,1775284371.6050003,53,16.747,175.0,4,2,34,139,405,
3,cooldown,200,1775284372.6081507,53,15.969,175.0,6,3,34,139,405,
3,cooldown,200,1775284373.620178,53,15.58,175.0,6,3,33,139,405,
3,cooldown,200,1775284374.6300623,52,18.012,175.0,6,3,33,139,405,
3,cooldown,200,1775284375.634284,52,14.122,175.0,7,3,32,139,405,
3,cooldown,200,1775284376.6379807,52,16.552,175.0,7,3,32,139,405,
3,cooldown,200,1775284377.6389544,52,16.261,175.0,6,3,31,139,405,
3,cooldown,200,1775284378.6419203,52,15.19,175.0,6,3,31,139,405,
3,cooldown,200,1775284379.649266,51,12.661,175.0,3,2,30,139,405,
3,cooldown,200,1775284380.655177,51,12.372,175.0,3,2,29,139,405,
3,cooldown,200,1775284381.6620607,51,15.482,175.0,3,2,29,139,405,
3,cooldown,200,1775284382.6661177,51,14.996,175.0,4,2,28,139,405,
3,cooldown,200,1775284383.676186,51,16.455,175.0,3,2,28,139,405,
3,cooldown,200,1775284384.6899846,51,16.844,175.0,7,3,27,139,405,
3,cooldown,200,1775284385.6941469,50,15.482,175.0,7,3,27,139,405,
3,cooldown,200,1775284386.702014,50,16.357,175.0,7,3,26,139,405,
3,cooldown,200,1775284387.7050653,50,15.385,175.0,6,3,26,139,405,
3,cooldown,200,1775284388.7090228,50,15.193,175.0,3,2,25,139,405,
3,cooldown,200,1775284389.7162273,50,15.677,175.0,3,2,25,139,405,
3,cooldown,200,1775284390.7291322,50,14.996,175.0,3,2,24,139,405,
3,cooldown,200,1775284391.733127,50,15.773,175.0,7,3,24,139,405,
3,cooldown,200,1775284392.737983,49,15.385,175.0,6,3,24,139,405,
3,cooldown,200,1775284393.7442036,49,15.19,175.0,7,3,23,139,405,
3,cooldown,200,1775284394.747032,49,15.384,175.0,7,3,23,139,405,
3,cooldown,200,1775284395.7512722,49,12.468,175.0,7,3,22,139,405,
3,cooldown,200,1775284396.7580743,49,15.092,175.0,7,3,22,139,405,
3,cooldown,200,1775284397.7691162,49,15.969,175.0,7,3,22,139,405,
3,cooldown,200,1775284398.7781165,49,15.19,175.0,6,3,21,139,405,
3,cooldown,200,1775284399.7811604,49,15.288,175.0,4,2,21,139,405,
3,cooldown,200,1775284400.7879775,49,16.455,175.0,4,2,20,139,405,
3,cooldown,200,1775284401.7917795,49,15.19,175.0,3,2,20,139,405,
3,cooldown,200,1775284402.8011956,48,15.58,175.0,3,2,20,139,405,
3,set_pl,200,1775284402.842829,48,13.24,200.0,3,2,20,139,405,after_set_pl
3,run,200,1775284402.8470101,48,13.24,200.0,3,2,20,139,405,
3,run,200,1775284403.8491154,48,12.268,200.0,7,3,20,139,405,
3,run,200,1775284404.8520145,55,202.28,200.0,100,41,19,1556,5005,
3,run,200,1775284405.872944,56,209.845,200.0,100,39,19,1582,5005,
3,run,200,1775284406.8799639,56,203.855,200.0,100,38,19,1569,5005,
3,run,200,1775284407.8889623,57,206.236,200.0,100,42,19,1569,5005,
3,run,200,1775284408.897947,57,206.367,200.0,100,41,19,1569,5005,
3,run,200,1775284409.9069645,58,206.236,200.0,100,41,19,1569,5005,
3,run,200,1775284410.9255037,58,207.202,200.0,100,43,19,1569,5005,
3,run,200,1775284411.9289567,58,206.747,200.0,100,41,19,1569,5005,
3,run,200,1775284412.931972,59,170.376,200.0,100,43,19,1582,5005,
3,run,200,1775284413.9459095,59,193.502,200.0,100,43,19,1556,5005,
3,run,200,1775284414.9489865,59,125.385,200.0,100,38,19,1569,5005,
3,run,200,1775284415.9639392,60,100.551,200.0,100,40,19,1556,5005,
3,run,200,1775284416.995228,60,203.561,200.0,100,40,19,1556,5005,
3,run,200,1775284418.0258954,60,197.269,200.0,100,42,19,1556,5005,
3,run,200,1775284419.0341249,61,204.724,200.0,100,40,19,1556,5005,
3,run,200,1775284420.036961,61,204.338,200.0,100,37,20,1569,5005,
3,run,200,1775284421.042938,61,205.299,200.0,100,40,20,1556,5005,
3,run,200,1775284422.046034,61,205.207,200.0,100,42,21,1544,5005,
3,run,200,1775284423.0544155,62,203.758,200.0,100,41,22,1569,5005,
3,run,200,1775284424.0783296,62,204.128,200.0,100,40,23,1556,5005,
3,run,200,1775284425.0799463,62,207.509,200.0,100,32,23,1544,5005,
3,run,200,1775284426.0921006,63,200.747,200.0,100,41,24,1544,5005,
3,run,200,1775284427.1099622,63,191.633,200.0,100,40,25,1544,5005,
3,run,200,1775284428.1174052,63,188.666,200.0,100,41,25,1556,5005,
3,run,200,1775284429.1278844,63,89.349,200.0,100,40,26,1544,5005,
3,run,200,1775284430.1549876,63,204.224,200.0,100,42,27,1556,5005,
3,run,200,1775284431.1759472,64,194.822,200.0,100,40,27,1544,5005,
3,run,200,1775284432.1869776,64,203.048,200.0,100,41,28,1556,5005,
3,run,200,1775284433.1899157,64,203.515,200.0,100,43,28,1556,5005,
3,run,200,1775284434.1929033,64,201.02,200.0,100,43,29,1556,5005,
3,run,200,1775284435.195966,64,195.853,200.0,100,40,30,1556,5005,
3,run,200,1775284436.2101998,64,196.755,200.0,100,42,30,1556,5005,
3,run,200,1775284437.2129755,65,193.533,200.0,100,39,31,1544,5005,
3,run,200,1775284438.2181108,65,200.04,200.0,100,40,31,1556,5005,
3,run,200,1775284439.2259707,65,200.234,200.0,100,40,32,1556,5005,
3,run,200,1775284440.2401278,65,201.007,200.0,100,38,32,1556,5005,
3,run,200,1775284441.243904,65,201.326,200.0,100,40,32,1556,5005,
3,run,200,1775284442.247273,65,196.851,200.0,100,42,33,1556,5005,
3,run,200,1775284443.2499766,66,204.855,200.0,100,41,33,1556,5005,
3,run,200,1775284444.2539394,66,200.424,200.0,100,41,33,1556,5005,
3,run,200,1775284445.2574627,66,193.759,200.0,100,41,34,1544,5005,
3,run,200,1775284446.2621994,66,205.725,200.0,100,40,34,1556,5005,
3,run,200,1775284447.264937,66,198.589,200.0,100,43,34,1556,5005,
3,run,200,1775284448.2684984,66,198.188,200.0,100,40,35,1544,5005,
3,run,200,1775284449.270933,66,189.152,200.0,100,40,35,1544,5005,
3,run,200,1775284450.2739174,66,188.12,200.0,100,41,36,1531,5005,
3,run,200,1775284451.2785928,66,202.129,200.0,100,40,36,1544,5005,
3,run,200,1775284452.2817643,66,198.977,200.0,100,41,36,1544,5005,
3,run,200,1775284453.2849493,66,205.446,200.0,100,43,36,1556,5005,
3,run,200,1775284454.2899537,66,206.56,200.0,100,39,36,1556,5005,
3,run,200,1775284455.2969282,67,202.309,200.0,100,39,36,1544,5005,
3,run,200,1775284456.2999132,67,193.147,200.0,100,42,37,1531,5005,
3,run,200,1775284457.302937,67,196.74,200.0,100,39,37,1544,5005,
3,run,200,1775284458.3063772,67,193.373,200.0,100,41,37,1531,5005,
3,run,200,1775284459.3265684,67,198.525,200.0,100,40,38,1531,5005,
3,run,200,1775284460.3297858,67,202.196,200.0,100,38,38,1556,5005,
3,run,200,1775284461.3330216,67,200.637,200.0,100,41,38,1544,5005,
3,run,200,1775284462.337427,67,205.207,200.0,100,40,38,1544,5005,
3,run,200,1775284463.3409123,67,205.48,200.0,100,40,38,1544,5005,
3,run,200,1775284464.3455229,67,202.12,200.0,100,41,38,1544,5005,
3,run,200,1775284465.3484063,67,201.343,200.0,100,43,39,1544,5005,
3,run,200,1775284466.3518531,67,163.84,200.0,100,42,39,1544,5005,
3,run,200,1775284467.3799837,67,193.565,200.0,100,39,39,1531,5005,
3,run,200,1775284468.3879323,67,191.505,200.0,100,41,39,1544,5005,
3,run,200,1775284469.3908613,67,190.537,200.0,100,39,39,1544,5005,
3,run,200,1775284470.3945117,67,189.521,200.0,100,38,39,1531,5005,
3,run,200,1775284471.3973975,68,206.077,200.0,100,42,40,1556,5005,
3,run,200,1775284472.4000049,68,83.924,200.0,100,40,40,1544,5005,
3,run,200,1775284473.4333284,68,203.662,200.0,100,40,40,1544,5005,
3,run,200,1775284474.4375823,67,196.722,200.0,100,41,40,1531,5005,
3,run,200,1775284475.4399612,68,196.239,200.0,100,42,40,1544,5005,
3,run,200,1775284476.4449844,68,194.983,200.0,100,40,40,1531,5005,
3,run,200,1775284477.4519286,68,200.557,200.0,100,40,40,1544,5005,
3,run,200,1775284478.456979,68,200.91,200.0,100,42,40,1544,5005,
3,run,200,1775284479.4599798,68,196.562,200.0,100,43,40,1544,5005,
3,run,200,1775284480.4692097,68,167.587,200.0,100,39,40,1544,5005,
3,run,200,1775284481.4716578,68,201.41,200.0,100,41,40,1544,5005,
3,run,200,1775284482.4766726,68,195.338,200.0,100,41,40,1531,5005,
3,run,200,1775284483.4799857,68,195.386,200.0,100,41,41,1531,5005,
3,run,200,1775284484.4929185,68,195.064,200.0,100,40,41,1531,5005,
3,run,200,1775284485.4959145,68,200.04,200.0,100,39,41,1544,5005,
3,run,200,1775284486.4989274,68,199.557,200.0,100,42,41,1556,5005,
3,run,200,1775284487.5019217,68,204.275,200.0,100,40,41,1556,5005,
3,run,200,1775284488.5074668,68,202.906,200.0,100,42,41,1531,5005,
3,run,200,1775284489.510734,68,172.299,200.0,100,41,41,1531,5005,
3,run,200,1775284490.5192459,68,193.115,200.0,100,42,41,1531,5005,
3,run,200,1775284491.5219307,68,204.128,200.0,100,41,41,1556,5005,
3,run,200,1775284492.5469434,68,197.464,200.0,100,41,41,1544,5005,
3,run,200,1775284493.5519624,68,196.24,200.0,100,40,41,1556,5005,
3,run,200,1775284494.5579042,68,200.057,200.0,100,43,42,1556,5005,
3,run,200,1775284495.5611174,68,202.246,200.0,100,42,42,1556,5005,
3,run,200,1775284496.5656755,68,197.978,200.0,100,41,42,1556,5005,
3,run,200,1775284497.5702019,68,197.528,200.0,100,41,41,1544,5005,
3,run,200,1775284498.572913,68,199.331,200.0,100,40,42,1544,5005,
3,run,200,1775284499.575961,68,204.804,200.0,100,42,42,1556,5005,
3,run,200,1775284500.5979743,68,200.007,200.0,100,42,42,1544,5005,
3,run,200,1775284501.6039748,68,208.282,200.0,100,40,42,1556,5005,
3,run,200,1775284502.6309721,68,207.14,200.0,100,40,42,1544,5005,
3,run,200,1775284503.638932,68,204.468,200.0,100,42,42,1544,5005,
3,run,200,1775284504.6419778,68,203.838,200.0,100,38,42,1544,5005,
3,run,200,1775284505.672622,68,198.188,200.0,100,39,42,1531,5005,
3,run,200,1775284506.676935,68,197.271,200.0,100,38,42,1531,5005,
3,run,200,1775284507.6800098,68,144.643,200.0,100,38,42,1544,5005,
3,run,200,1775284508.7017615,68,185.633,200.0,100,41,43,1544,5005,
3,run,200,1775284509.7157803,68,196.175,200.0,100,38,43,1531,5005,
3,run,200,1775284510.7252192,68,199.651,200.0,100,44,42,1544,5005,
3,run,200,1775284511.7288787,68,191.793,200.0,100,40,42,1544,5005,
3,run,200,1775284512.7319448,68,203.952,200.0,100,42,42,1544,5005,
3,run,200,1775284513.738926,68,195.338,200.0,100,41,42,1544,5005,
3,run,200,1775284514.742393,68,194.758,200.0,100,41,43,1531,5005,
3,run,200,1775284515.7479339,68,190.296,200.0,100,39,42,1531,5005,
3,run,200,1775284516.7529223,69,199.654,200.0,100,38,42,1544,5005,
3,run,200,1775284517.7559805,68,199.477,200.0,100,40,43,1544,5005,
3,run,200,1775284518.7603786,68,200.01,200.0,100,40,43,1544,5005,
3,run,200,1775284519.7669694,68,202.586,200.0,100,40,43,1544,5005,
3,run,200,1775284520.7723625,68,196.658,200.0,100,43,43,1531,5005,
3,run,200,1775284521.7749457,69,204.401,200.0,100,40,43,1556,5005,
3,run,200,1775284522.7939796,68,193.727,200.0,100,41,43,1531,5005,
3,run,200,1775284523.7989368,68,195.048,200.0,100,40,43,1544,5005,
3,run,200,1775284524.8019378,68,198.72,200.0,100,42,43,1531,5005,
3,run,200,1775284525.8093445,68,201.78,200.0,100,42,43,1556,5005,
3,run,200,1775284526.8120015,68,197.625,200.0,100,42,43,1531,5005,
3,run,200,1775284527.8170772,68,197.077,200.0,100,41,44,1531,5005,
3,run,200,1775284528.8199275,68,191.182,200.0,100,39,43,1531,5005,
3,run,200,1775284529.8228974,69,200.137,200.0,100,40,43,1544,5005,
3,run,200,1775284530.8259609,68,200.314,200.0,100,40,44,1544,5005,
3,run,200,1775284531.828966,69,177.136,200.0,100,41,43,1556,5005,
3,run,200,1775284532.834889,69,195.209,200.0,100,39,44,1531,5005,
3,run,200,1775284533.8429854,69,196.722,200.0,100,42,43,1531,5005,
3,run,200,1775284534.8464835,69,188.7,200.0,100,42,43,1531,5005,
3,run,200,1775284535.8508132,68,189.923,200.0,100,40,44,1544,5005,
3,run,200,1775284536.8539379,69,193.904,200.0,100,37,43,1531,5005,
3,run,200,1775284537.8587775,69,160.674,200.0,100,40,44,1544,5005,
3,run,200,1775284538.8599434,69,87.603,200.0,100,41,44,1556,5005,
3,run,200,1775284539.8899276,69,202.826,200.0,100,40,44,1556,5005,
3,run,200,1775284540.9181762,69,205.094,200.0,100,40,44,1544,5005,
3,run,200,1775284541.921307,68,199.074,200.0,100,39,44,1556,5005,
3,run,200,1775284542.9245274,69,196.368,200.0,100,40,44,1544,5005,
3,run,200,1775284543.9269323,69,198.091,200.0,100,40,44,1544,5005,
3,run,200,1775284544.9499424,69,192.47,200.0,100,39,44,1518,5005,
3,run,200,1775284545.9569352,69,202.922,200.0,100,41,44,1556,5005,
3,run,200,1775284546.9638965,69,202.809,200.0,100,39,44,1544,5005,
3,run,200,1775284547.969218,69,207.14,200.0,100,41,44,1544,5005,
3,run,200,1775284548.9719172,68,195.338,200.0,100,42,44,1531,5005,
3,run,200,1775284549.9749572,69,196.514,200.0,100,42,44,1544,5005,
3,run,200,1775284550.9779441,69,199.944,200.0,100,41,44,1531,5005,
3,run,200,1775284551.98691,69,204.179,200.0,100,43,44,1556,5005,
3,run,200,1775284552.9901454,69,203.065,200.0,100,39,44,1556,5005,
3,run,200,1775284553.9929504,69,208.099,200.0,100,42,44,1544,5005,
3,run,200,1775284555.0202918,69,206.333,200.0,100,41,44,1531,5005,
3,run,200,1775284556.0248213,69,203.531,200.0,100,41,45,1531,5005,
3,run,200,1775284557.027984,69,198.171,200.0,100,39,44,1544,5005,
3,run,200,1775284558.048986,69,198.687,200.0,100,40,44,1531,5005,
3,run,200,1775284559.0559525,69,193.646,200.0,100,38,44,1531,5005,
3,run,200,1775284560.0589056,69,208.861,200.0,100,42,44,1556,5005,
3,run,200,1775284561.0619302,69,201.28,200.0,100,39,45,1544,5005,
3,run,200,1775284562.0649464,69,200.49,200.0,100,42,45,1544,5005,
3,run,200,1775284563.0689876,69,197.528,200.0,100,38,44,1531,5005,
3,run,200,1775284564.0759273,69,197.045,200.0,100,40,44,1544,5005,
3,run,200,1775284565.0789385,69,210.073,200.0,100,41,44,1556,5005,
3,run,200,1775284566.083576,69,203.502,200.0,100,42,45,1556,5005,
3,run,200,1775284567.0892181,69,206.895,200.0,100,40,44,1544,5005,
3,run,200,1775284568.0909233,69,204.224,200.0,100,41,45,1544,5005,
3,run,200,1775284569.0939283,69,197.335,200.0,100,40,45,1544,5005,
3,run,200,1775284570.096939,69,203.906,200.0,100,39,45,1544,5005,
3,run,200,1775284571.0999827,69,199.234,200.0,100,40,45,1531,5005,
3,run,200,1775284572.107206,69,204.128,200.0,100,40,45,1556,5005,
3,run,200,1775284573.1099854,69,201.553,200.0,100,42,45,1544,5005,
3,run,200,1775284574.115881,69,209.23,200.0,100,43,45,1556,5005,
3,run,200,1775284575.142535,69,199.138,200.0,100,42,45,1506,5005,
3,run,200,1775284576.150882,69,201.393,200.0,100,42,45,1544,5005,
3,run,200,1775284577.1539047,69,202.149,200.0,100,41,45,1544,5005,
3,run,200,1775284578.1569078,69,209.748,200.0,100,40,45,1556,5005,
3,run,200,1775284579.1609278,69,199.944,200.0,100,39,45,1544,5005,
3,run,200,1775284580.1653829,69,206.412,200.0,100,43,45,1544,5005,
3,run,200,1775284581.167912,69,200.104,200.0,100,41,45,1544,5005,
3,run,200,1775284582.1733084,69,203.985,200.0,100,40,45,1544,5005,
4,cooldown,225,1775284583.4401608,67,71.919,200.0,0,0,45,1721,5508,
4,cooldown,225,1775284584.4429858,65,71.045,200.0,1,0,45,1721,5508,
4,cooldown,225,1775284585.4459708,64,70.754,200.0,1,0,45,1721,5508,
4,cooldown,225,1775284586.4489512,63,61.566,200.0,1,0,45,1430,5508,
4,cooldown,225,1775284587.4519787,63,61.469,200.0,1,0,45,1430,5508,
4,cooldown,225,1775284588.4550984,62,61.346,200.0,1,0,45,1430,5508,
4,cooldown,225,1775284589.4629986,62,55.653,200.0,1,0,45,1252,5005,
4,cooldown,225,1775284590.465976,61,55.556,200.0,1,0,45,1252,5005,
4,cooldown,225,1775284591.4689488,61,20.421,200.0,3,2,45,721,810,
4,cooldown,225,1775284592.4751303,60,20.233,200.0,1,1,45,721,810,
4,cooldown,225,1775284593.4831908,60,20.146,200.0,2,1,45,721,810,
4,cooldown,225,1775284594.4903212,59,17.427,200.0,2,2,45,253,405,
4,cooldown,225,1775284595.5011692,59,16.455,200.0,2,2,45,253,405,
4,cooldown,225,1775284596.504243,58,17.234,200.0,5,3,45,253,405,
4,cooldown,225,1775284597.5100067,58,16.454,200.0,7,3,44,139,405,
4,cooldown,225,1775284598.5175087,57,16.942,200.0,7,3,44,139,405,
4,cooldown,225,1775284599.5281482,57,16.551,200.0,8,3,44,139,405,
4,cooldown,225,1775284600.5354903,57,16.554,200.0,3,2,44,139,405,
4,cooldown,225,1775284601.541529,56,17.135,200.0,3,2,43,139,405,
4,cooldown,225,1775284602.5482798,56,16.65,200.0,3,2,43,139,405,
4,cooldown,225,1775284603.5570006,56,16.454,200.0,6,3,42,139,405,
4,cooldown,225,1775284604.5611944,55,16.455,200.0,6,3,42,139,405,
4,cooldown,225,1775284605.572577,55,16.357,200.0,6,3,41,139,405,
4,cooldown,225,1775284606.579498,55,16.65,200.0,6,3,40,139,405,
4,cooldown,225,1775284607.5833857,55,16.357,200.0,6,3,40,139,405,
4,cooldown,225,1775284608.590166,54,16.163,200.0,6,3,39,139,405,
4,cooldown,225,1775284609.5974932,54,16.065,200.0,7,3,38,139,405,
4,cooldown,225,1775284610.604004,54,16.261,200.0,7,3,37,139,405,
4,cooldown,225,1775284611.6072047,54,15.773,200.0,6,3,37,139,405,
4,cooldown,225,1775284612.6151164,53,15.969,200.0,6,3,36,139,405,
4,cooldown,225,1775284613.6245275,53,15.58,200.0,6,3,36,139,405,
4,cooldown,225,1775284614.6321478,53,15.969,200.0,3,2,34,139,405,
4,cooldown,225,1775284615.6370964,53,15.969,200.0,3,2,34,139,405,
4,cooldown,225,1775284616.6428435,53,15.969,200.0,5,2,33,139,405,
4,cooldown,225,1775284617.6521356,52,15.871,200.0,6,3,33,139,405,
4,cooldown,225,1775284618.6550052,52,15.677,200.0,6,3,32,139,405,
4,cooldown,225,1775284619.6623673,52,15.677,200.0,6,3,32,139,405,
4,cooldown,225,1775284620.670275,52,14.411,200.0,6,3,31,139,405,
4,cooldown,225,1775284621.6770282,52,16.066,200.0,4,2,30,139,405,
4,cooldown,225,1775284622.682152,51,15.677,200.0,3,2,30,139,405,
4,cooldown,225,1775284623.689256,51,15.482,200.0,3,2,29,139,405,
4,cooldown,225,1775284624.6970067,51,16.747,200.0,6,3,29,139,405,
4,cooldown,225,1775284625.7039483,51,16.261,200.0,6,3,28,139,405,
4,cooldown,225,1775284626.7073648,51,14.996,200.0,7,3,28,139,405,
4,cooldown,225,1775284627.7136605,51,15.385,200.0,6,3,27,139,405,
4,cooldown,225,1775284628.7191331,50,15.384,200.0,6,3,27,139,405,
4,cooldown,225,1775284629.7254558,50,15.969,200.0,7,3,26,139,405,
4,cooldown,225,1775284630.7321854,50,15.969,200.0,6,3,26,139,405,
4,cooldown,225,1775284631.738999,50,15.773,200.0,6,3,25,139,405,
4,cooldown,225,1775284632.7421992,50,15.677,200.0,7,3,25,139,405,
4,cooldown,225,1775284633.7519288,50,15.58,200.0,4,2,24,139,405,
4,cooldown,225,1775284634.7551758,50,15.58,200.0,4,2,24,139,405,
4,cooldown,225,1775284635.7629378,50,15.482,200.0,3,2,24,139,405,
4,cooldown,225,1775284636.7699773,50,15.288,200.0,3,2,23,139,405,
4,cooldown,225,1775284637.7785695,49,15.19,200.0,8,3,23,139,405,
4,cooldown,225,1775284638.7803009,50,15.58,200.0,6,3,22,139,405,
4,cooldown,225,1775284639.7900512,49,14.996,200.0,7,3,22,139,405,
4,cooldown,225,1775284640.7948112,49,15.58,200.0,7,3,22,139,405,
4,cooldown,225,1775284641.8059926,49,15.677,200.0,5,3,21,139,405,
4,cooldown,225,1775284642.816165,49,15.482,200.0,3,2,21,139,405,
4,cooldown,225,1775284643.8209918,49,15.289,200.0,3,2,21,139,405,
4,cooldown,225,1775284644.824203,49,15.384,200.0,3,2,21,139,405,
4,cooldown,225,1775284645.8324974,49,15.288,200.0,4,2,20,139,405,
4,cooldown,225,1775284646.842085,49,15.384,200.0,6,3,20,139,405,
4,cooldown,225,1775284647.8465786,49,15.969,200.0,7,3,20,139,405,
4,cooldown,225,1775284648.8522444,49,15.677,200.0,6,3,19,139,405,
4,cooldown,225,1775284649.8582516,48,15.482,200.0,6,3,19,139,405,
4,set_pl,225,1775284649.910136,49,12.073,225.0,6,3,19,139,405,after_set_pl
4,run,225,1775284649.9146037,48,12.073,225.0,6,3,19,139,405,
4,run,225,1775284650.9204266,48,12.365,225.0,6,3,19,139,405,
4,run,225,1775284651.9319496,56,224.944,225.0,100,45,19,1657,5005,
4,run,225,1775284652.9593725,57,226.429,225.0,100,44,18,1657,5005,
4,run,225,1775284653.9679163,57,221.507,225.0,100,40,18,1645,5005,
4,run,225,1775284654.970932,58,222.026,225.0,100,44,18,1645,5005,
4,run,225,1775284655.973914,58,219.577,225.0,100,45,18,1645,5005,
4,run,225,1775284656.9769282,59,221.134,225.0,100,42,18,1645,5005,
4,run,225,1775284657.9829173,59,228.011,225.0,100,43,18,1657,5005,
4,run,225,1775284658.9859035,59,228.089,225.0,100,43,18,1645,5005,
4,run,225,1775284659.9889615,60,225.984,225.0,100,45,18,1645,5005,
4,run,225,1775284661.0025163,60,227.491,225.0,100,43,18,1645,5005,
4,run,225,1775284662.0041428,61,227.298,225.0,100,43,19,1645,5005,
4,run,225,1775284663.008916,61,222.955,225.0,100,39,20,1632,5005,
4,run,225,1775284664.015141,62,228.997,225.0,100,43,21,1645,5005,
